task_id,coord_1,coord_2,task_type,duration,profit
640,19.8646,89.0426,10,26.0,9.0
641,17.5673,112.1171,7,29.0,9.0
642,6.6343,128.0785,9,17.0,6.0
643,41.8888,126.6924,8,21.0,6.0
644,50.5127,111.1366,5,27.0,7.0
645,7.9315,99.857,1,22.0,7.0
646,50.372,104.3755,8,15.0,9.0
647,30.1942,78.7753,1,18.0,6.0
648,34.8458,124.1651,4,18.0,8.0
649,9.2822,116.5657,9,24.0,5.0
650,51.5685,98.3129,10,23.0,7.0
651,38.0841,97.9116,1,20.0,8.0
652,45.1865,82.633,6,23.0,5.0
653,30.4881,126.0124,9,18.0,6.0
654,37.0761,110.8884,2,16.0,9.0
655,7.8751,95.2123,8,18.0,7.0
656,21.6268,119.9671,10,20.0,7.0
657,29.2779,131.7302,9,23.0,9.0
658,9.4346,117.3491,4,22.0,9.0
659,26.8183,90.936,5,16.0,8.0
660,15.1052,102.0113,4,21.0,9.0
661,19.9948,90.7843,3,23.0,8.0
662,19.5738,84.5979,10,27.0,9.0
663,6.0472,122.3459,2,16.0,6.0
664,31.5463,93.3034,4,19.0,9.0
665,50.1186,81.0581,1,19.0,7.0
666,42.9284,91.0286,3,21.0,5.0
667,47.4507,92.1097,8,20.0,5.0
668,14.4577,97.2048,5,27.0,9.0
669,49.7696,126.5864,1,25.0,8.0
670,35.6967,85.9327,5,25.0,7.0
671,48.1858,82.5259,8,24.0,9.0
672,13.2797,131.7694,4,16.0,7.0
673,4.55,117.8862,2,25.0,5.0
674,40.1225,99.4523,3,28.0,9.0
675,11.3756,103.4174,1,20.0,8.0
676,5.4632,100.3986,2,24.0,5.0
677,32.1512,109.8229,7,29.0,6.0
678,39.5124,112.6172,9,22.0,9.0
679,15.4832,91.3382,3,21.0,9.0
680,12.3645,85.9135,1,23.0,6.0
681,13.6531,92.7506,7,26.0,6.0
682,22.838,122.2304,7,28.0,8.0
683,40.4475,91.9405,3,15.0,8.0
684,23.8643,118.0948,6,19.0,6.0
685,7.1082,129.8699,6,15.0,8.0
686,46.0938,78.4022,9,22.0,8.0
687,44.7019,126.6335,10,19.0,6.0
688,15.6923,123.2268,5,24.0,8.0
689,48.4871,117.7103,5,26.0,7.0
690,49.6994,88.3257,6,24.0,6.0
691,24.7855,129.0122,7,18.0,9.0
692,16.2615,91.5276,7,17.0,7.0
693,18.3361,93.1595,8,18.0,9.0
694,45.7529,75.3106,5,25.0,6.0
695,32.0086,79.2911,3,22.0,9.0
696,19.8496,85.6402,7,21.0,5.0
697,33.3224,99.5418,10,17.0,5.0
698,48.0251,111.7093,6,21.0,8.0
699,50.2527,115.2072,2,17.0,5.0
700,31.6875,105.4698,1,28.0,5.0
701,47.7739,106.9097,7,19.0,5.0
702,19.5429,99.6149,1,20.0,6.0
703,5.728,125.3571,3,15.0,7.0
704,46.2179,82.3294,2,16.0,6.0
705,13.4952,109.7077,6,29.0,5.0
706,46.8359,130.5225,4,21.0,9.0
707,42.7914,90.0417,1,19.0,7.0
708,5.0643,80.9037,1,17.0,5.0
709,25.846,91.3779,2,18.0,7.0
710,6.6218,114.6683,2,23.0,9.0
711,23.913,99.0137,3,24.0,7.0
712,17.1841,110.7626,5,17.0,8.0
713,21.6075,73.1665,2,22.0,5.0
714,41.5266,107.3751,5,23.0,7.0
715,39.6315,131.9872,1,15.0,5.0
716,48.1803,97.5443,1,21.0,5.0
717,12.1123,96.8756,3,22.0,7.0
718,21.1134,112.4959,7,25.0,5.0
719,23.5954,132.4692,8,22.0,9.0
720,25.7073,119.7947,9,15.0,5.0
721,27.9758,81.8176,4,29.0,9.0
722,24.757,96.2702,6,22.0,7.0
723,46.7305,83.7761,6,16.0,6.0
724,51.7111,101.499,10,29.0,7.0
725,8.6134,124.7477,2,23.0,9.0
726,40.0738,101.083,7,17.0,6.0
727,9.1847,95.6579,7,21.0,8.0
728,4.7644,97.1659,8,25.0,5.0
729,51.7216,82.2756,2,18.0,7.0
730,14.6154,127.4934,9,17.0,9.0
731,51.9581,122.9766,9,22.0,9.0
732,34.8527,109.4568,3,17.0,5.0
733,51.3545,87.7707,8,17.0,9.0
734,27.849,117.5915,5,20.0,8.0
735,31.5729,118.9214,10,28.0,6.0
736,50.8837,112.056,2,16.0,9.0
737,44.6626,92.9131,5,18.0,7.0
738,17.5375,125.9814,7,23.0,7.0
739,24.3837,87.2295,2,23.0,6.0
740,39.4127,130.9826,3,20.0,5.0
741,27.4558,105.4632,4,23.0,9.0
742,13.6903,130.8983,3,17.0,8.0
743,52.3061,104.6043,3,17.0,8.0
744,34.7603,74.9813,10,25.0,6.0
745,33.6978,85.5863,2,28.0,7.0
746,19.715,84.4571,6,23.0,5.0
747,52.5648,91.1299,5,15.0,8.0
748,17.61,120.7447,10,18.0,6.0
749,19.2889,116.5565,5,26.0,6.0
750,48.0467,75.3794,2,28.0,6.0
751,37.7616,88.6722,6,17.0,9.0
752,16.9673,112.6015,8,16.0,7.0
753,4.1427,98.0231,10,15.0,6.0
754,37.1978,101.6997,3,23.0,8.0
755,44.973,121.4856,7,22.0,8.0
756,47.4007,99.6038,9,25.0,6.0
757,17.7322,91.0681,7,17.0,7.0
758,39.5046,82.5492,8,17.0,9.0
759,34.6087,116.0685,7,26.0,6.0
760,48.4363,113.4502,5,21.0,9.0
761,24.1303,99.7475,5,17.0,8.0
762,47.3569,119.687,8,20.0,5.0
763,44.7974,132.5916,9,26.0,9.0
764,39.086,88.8092,7,23.0,8.0
765,29.2402,92.6279,6,26.0,5.0
766,9.0826,76.5272,1,17.0,6.0
767,13.6922,75.1826,10,25.0,9.0
768,45.4426,81.0634,2,20.0,8.0
769,50.5988,119.7217,9,15.0,9.0
770,34.9491,129.5422,9,28.0,8.0
771,35.262,80.8417,7,26.0,6.0
772,7.7737,115.3026,10,16.0,8.0
773,44.4176,108.4277,7,15.0,5.0
774,42.9786,88.5948,7,29.0,8.0
775,32.3664,125.2471,8,26.0,9.0
776,40.3054,88.82,6,26.0,5.0
777,11.9641,83.4061,4,22.0,8.0
778,7.1575,89.5751,3,20.0,9.0
779,10.1904,73.5127,1,24.0,5.0
780,21.0756,117.4268,10,28.0,6.0
781,21.9534,132.8611,1,18.0,9.0
782,41.7227,93.2779,2,29.0,8.0
783,44.5904,130.2947,3,28.0,6.0
784,35.7458,76.9737,5,20.0,9.0
785,29.166,127.5777,6,15.0,7.0
786,31.9392,87.2576,7,25.0,9.0
787,3.283,96.2313,3,21.0,5.0
788,12.0798,130.7786,10,24.0,7.0
789,40.2592,93.262,5,23.0,8.0
790,12.4448,77.6426,3,18.0,8.0
791,17.7642,93.7468,4,29.0,8.0
792,26.472,129.2087,6,24.0,6.0
793,29.8414,112.6051,6,16.0,7.0
794,25.231,105.8043,2,26.0,7.0
795,37.5969,98.3354,3,27.0,7.0
796,12.281,93.6256,9,20.0,6.0
797,28.0703,73.1004,5,15.0,7.0
798,35.9941,99.5309,10,24.0,8.0
799,15.2392,93.0294,6,21.0,9.0
