task_id,coord_1,coord_2,task_type,duration,profit
640,4.3031,101.9505,9,21.0,8.0
641,46.1028,99.4523,4,23.0,6.0
642,15.7489,80.9191,5,15.0,9.0
643,28.9698,110.6202,9,23.0,6.0
644,30.5022,125.046,2,17.0,9.0
645,51.3056,109.1262,3,16.0,6.0
646,45.0548,121.6378,6,21.0,6.0
647,18.2733,131.2542,10,18.0,7.0
648,12.8624,114.5501,9,28.0,7.0
649,16.5484,128.6195,2,23.0,6.0
650,26.6604,132.9789,10,29.0,5.0
651,10.9315,93.0773,4,22.0,7.0
652,15.9976,93.587,4,17.0,8.0
653,25.2174,114.5862,7,25.0,9.0
654,30.4246,98.0278,6,16.0,7.0
655,45.8771,131.7778,10,23.0,9.0
656,4.9559,73.3778,1,28.0,7.0
657,45.0723,122.2231,1,19.0,9.0
658,51.5422,100.5032,9,25.0,5.0
659,45.7066,105.2757,6,17.0,9.0
660,31.8932,87.7519,7,25.0,8.0
661,5.8039,128.5804,5,23.0,6.0
662,11.95,118.3129,5,25.0,7.0
663,15.6827,100.1729,4,25.0,8.0
664,34.1982,98.3461,9,25.0,5.0
665,7.5052,114.7808,7,28.0,9.0
666,18.9807,122.4832,1,24.0,5.0
667,42.6627,89.5917,5,18.0,5.0
668,48.7554,89.4859,1,15.0,7.0
669,13.7814,118.7978,7,18.0,9.0
670,23.0625,122.6594,3,22.0,5.0
671,10.7715,106.81,1,25.0,5.0
672,20.9866,74.9887,4,24.0,5.0
673,20.7139,78.3511,2,23.0,5.0
674,51.8564,84.3846,6,25.0,8.0
675,20.46,95.3008,9,17.0,6.0
676,19.3404,99.7221,4,15.0,7.0
677,27.5978,93.2636,7,23.0,5.0
678,14.4877,107.8248,3,18.0,8.0
679,47.0981,110.389,7,28.0,6.0
680,9.3221,85.9967,3,18.0,6.0
681,13.5753,82.6212,4,27.0,6.0
682,42.1875,97.6255,7,19.0,8.0
683,48.7181,73.909,10,15.0,7.0
684,3.8276,104.3728,7,21.0,8.0
685,22.8357,129.6472,3,29.0,5.0
686,39.3024,99.8003,1,26.0,5.0
687,8.5098,86.3668,3,24.0,6.0
688,19.5802,103.5848,5,20.0,7.0
689,43.9664,88.8741,6,24.0,8.0
690,46.3406,107.1144,8,22.0,8.0
691,33.1781,119.3963,3,22.0,5.0
692,16.3692,86.4874,10,27.0,5.0
693,19.854,111.2072,10,18.0,6.0
694,37.5792,94.6412,9,26.0,9.0
695,28.3403,82.4651,4,15.0,6.0
696,9.6073,92.3236,5,17.0,6.0
697,10.8738,130.2694,2,15.0,8.0
698,19.8462,117.5553,7,23.0,6.0
699,8.3407,114.497,3,17.0,7.0
700,12.1271,74.7932,2,18.0,9.0
701,28.3063,120.4715,1,23.0,6.0
702,25.2905,117.2453,8,18.0,8.0
703,50.2662,75.1928,8,23.0,5.0
704,22.1295,108.0809,9,21.0,8.0
705,50.4497,120.2708,6,21.0,8.0
706,43.7594,131.633,3,23.0,5.0
707,8.1129,76.363,3,19.0,6.0
708,21.3142,97.8234,7,24.0,5.0
709,32.9752,103.1536,3,29.0,7.0
710,6.5133,81.9117,3,17.0,8.0
711,32.893,108.6289,8,23.0,6.0
712,38.914,95.0729,1,27.0,5.0
713,26.4297,81.355,10,17.0,6.0
714,47.4637,116.284,7,19.0,6.0
715,51.4433,128.669,5,21.0,7.0
716,25.3217,123.0428,10,27.0,7.0
717,36.333,122.89,2,29.0,6.0
718,28.4222,101.9287,7,29.0,5.0
719,52.9201,109.6206,10,22.0,5.0
720,26.0127,93.2521,8,24.0,9.0
721,20.4433,123.2357,4,26.0,5.0
722,36.5022,83.8363,9,16.0,6.0
723,47.2116,103.4596,7,20.0,5.0
724,34.8547,82.9854,3,28.0,8.0
725,23.3564,117.5231,2,17.0,7.0
726,20.9262,99.8025,5,20.0,8.0
727,8.445,86.1548,5,29.0,5.0
728,44.4699,77.6173,9,26.0,7.0
729,19.3919,95.9324,1,23.0,7.0
730,27.5371,89.5386,1,21.0,8.0
731,17.6915,100.8966,2,29.0,8.0
732,33.3407,112.8151,10,19.0,8.0
733,14.1668,122.7817,5,20.0,9.0
734,36.2493,104.3084,6,18.0,6.0
735,31.007,95.3736,5,20.0,8.0
736,4.2461,82.6423,9,25.0,7.0
737,7.144,132.5283,10,23.0,8.0
738,35.1978,88.6761,2,19.0,5.0
739,11.2907,120.2927,2,15.0,5.0
740,27.9072,73.4015,8,24.0,9.0
741,51.4468,74.8118,4,18.0,6.0
742,49.0468,77.265,6,19.0,9.0
743,25.3055,131.7825,10,27.0,8.0
744,14.5599,87.8313,4,26.0,8.0
745,23.1859,86.8024,9,16.0,5.0
746,41.5964,91.6606,3,20.0,9.0
747,3.9115,102.9892,4,25.0,5.0
748,5.6342,118.8254,10,19.0,5.0
749,31.6436,129.8785,3,21.0,5.0
750,12.3053,128.4481,8,19.0,8.0
751,15.5478,87.5889,6,28.0,5.0
752,39.9448,127.1021,10,17.0,5.0
753,33.4963,115.0465,8,21.0,7.0
754,50.3145,87.804,10,27.0,8.0
755,26.3721,131.1149,4,25.0,7.0
756,25.7871,119.7953,4,29.0,6.0
757,45.3896,74.4321,2,25.0,6.0
758,41.7541,107.5413,2,25.0,5.0
759,10.5491,107.0817,3,19.0,6.0
760,46.6048,102.434,7,29.0,6.0
761,49.9687,79.5146,9,22.0,6.0
762,17.1187,105.356,1,21.0,8.0
763,50.9487,129.5668,6,28.0,9.0
764,32.3029,131.9031,10,17.0,6.0
765,21.53,107.1832,2,26.0,7.0
766,47.9706,114.7113,2,21.0,9.0
767,51.2588,122.0293,5,25.0,7.0
768,39.9608,104.4096,2,20.0,6.0
769,14.7908,80.5322,9,29.0,7.0
770,13.4101,112.4518,3,20.0,6.0
771,47.5188,92.8863,1,23.0,5.0
772,21.4826,95.1462,5,29.0,5.0
773,32.3593,79.8799,2,24.0,6.0
774,10.091,86.457,6,21.0,8.0
775,6.1283,108.6579,2,29.0,7.0
776,15.2532,110.5961,10,17.0,6.0
777,15.0941,91.8656,10,16.0,8.0
778,34.6869,87.304,6,24.0,5.0
779,21.5056,106.6488,9,18.0,5.0
780,9.0576,102.791,3,24.0,5.0
781,52.1959,86.8674,2,24.0,5.0
782,17.8039,95.8257,1,15.0,5.0
783,40.1525,84.3415,2,25.0,6.0
784,16.638,75.2052,10,28.0,8.0
785,48.171,108.5287,10,20.0,9.0
786,28.0876,95.1927,9,29.0,6.0
787,40.4274,131.0443,8,17.0,5.0
788,3.538,112.1854,10,28.0,8.0
789,15.6655,86.3613,3,21.0,9.0
790,12.0543,123.7436,1,15.0,5.0
791,7.2199,110.3105,10,29.0,5.0
792,22.5886,124.4965,3,26.0,6.0
793,49.31,99.8074,6,25.0,6.0
794,41.7822,74.0098,5,24.0,6.0
795,33.9835,79.7294,10,16.0,7.0
796,37.0366,80.6869,7,22.0,9.0
797,35.8013,93.8816,7,27.0,6.0
798,9.3354,74.952,8,16.0,9.0
799,10.6243,127.4572,6,23.0,6.0
800,43.326,105.1746,4,16.0,7.0
801,11.2128,86.7972,3,26.0,5.0
802,51.6121,102.8373,4,22.0,7.0
803,16.1828,94.2109,6,28.0,8.0
804,31.9087,107.8992,9,19.0,8.0
805,40.1556,129.0846,4,26.0,8.0
806,38.6025,104.0569,8,28.0,5.0
807,10.2245,75.1057,9,16.0,7.0
808,24.3036,106.1339,5,26.0,5.0
809,34.471,106.5082,8,24.0,6.0
810,42.9485,74.0509,4,28.0,7.0
811,14.2433,86.0826,8,21.0,5.0
812,14.4756,101.1182,6,17.0,6.0
813,25.7314,110.2232,7,20.0,7.0
814,14.4281,89.7953,5,19.0,6.0
815,4.2971,123.8148,5,19.0,9.0
816,12.2321,89.6979,7,22.0,6.0
817,37.7267,109.6572,10,22.0,6.0
818,49.3223,109.0229,7,29.0,5.0
819,50.8717,96.8648,3,20.0,6.0
820,3.4516,85.4738,3,16.0,9.0
821,28.9524,114.8747,1,25.0,9.0
822,21.8976,128.6042,8,22.0,7.0
823,50.5607,132.8588,4,27.0,6.0
824,45.1837,81.6816,10,29.0,9.0
825,34.409,92.637,5,19.0,9.0
826,34.4097,100.4169,5,28.0,8.0
827,51.8372,84.373,7,24.0,6.0
828,52.8311,127.8552,5,22.0,8.0
829,52.9855,78.0112,3,22.0,8.0
830,50.9894,106.8094,3,15.0,7.0
831,46.2169,86.3003,5,17.0,6.0
832,12.5883,97.4237,5,26.0,7.0
833,49.0502,74.9817,2,28.0,8.0
834,41.0832,96.8409,4,24.0,9.0
835,49.4711,111.9901,10,20.0,8.0
836,30.233,121.8882,5,24.0,8.0
837,6.2352,98.5064,6,21.0,5.0
838,40.7537,75.1252,9,18.0,8.0
839,32.4781,83.7465,3,29.0,7.0
840,51.3341,84.9205,4,26.0,6.0
841,31.122,130.4162,6,17.0,7.0
842,13.7252,124.9956,6,22.0,9.0
843,21.8482,120.2714,10,16.0,5.0
844,27.7949,109.1289,1,25.0,9.0
845,39.3123,83.4729,7,27.0,8.0
846,40.5157,113.3722,4,27.0,6.0
847,20.2993,77.2431,6,19.0,5.0
848,8.3884,90.0272,10,28.0,8.0
849,47.424,106.6469,6,20.0,9.0
850,43.0853,79.4997,9,29.0,7.0
851,21.2266,103.2214,9,26.0,8.0
852,22.3946,79.8246,9,22.0,5.0
853,30.0816,75.2592,8,16.0,6.0
854,18.3122,100.5959,6,29.0,5.0
855,13.6056,114.7574,10,15.0,6.0
856,11.2732,123.1459,8,29.0,8.0
857,35.0992,115.6392,6,20.0,7.0
858,45.1147,90.2564,2,24.0,6.0
859,52.7012,118.4291,6,25.0,9.0
860,45.5414,98.8908,1,29.0,6.0
861,20.0886,82.9834,6,28.0,7.0
862,36.4288,102.1498,7,21.0,9.0
863,30.6064,79.8534,7,27.0,8.0
864,44.549,114.6731,2,24.0,5.0
865,3.9319,120.88,8,24.0,7.0
866,25.7481,130.9522,10,16.0,6.0
867,39.6976,124.2519,9,25.0,5.0
868,26.7797,122.3482,3,26.0,9.0
869,20.8232,125.3526,5,25.0,8.0
870,46.99,129.7797,1,16.0,8.0
871,10.8138,121.5636,3,26.0,7.0
872,30.1886,105.6406,6,20.0,8.0
873,38.1353,95.9603,2,16.0,5.0
874,37.8965,96.0807,10,25.0,7.0
875,3.4255,127.2852,7,26.0,8.0
876,10.3048,76.9152,4,29.0,7.0
877,28.4317,124.9009,1,19.0,5.0
878,49.2279,77.0547,8,17.0,7.0
879,49.5793,100.3302,7,17.0,8.0
880,51.6897,119.4545,8,25.0,8.0
881,27.7561,88.5213,4,25.0,5.0
882,15.5761,77.0985,3,16.0,5.0
883,26.926,108.8424,5,27.0,7.0
884,44.8845,77.4266,7,15.0,6.0
885,34.5175,84.6222,10,17.0,8.0
886,30.6503,116.7848,8,15.0,9.0
887,21.5926,95.5424,5,17.0,6.0
888,15.4972,84.2971,6,17.0,9.0
889,45.8125,131.933,5,15.0,5.0
890,19.7106,109.5439,2,24.0,5.0
891,48.0008,119.3437,10,20.0,8.0
892,18.071,80.2146,7,28.0,7.0
893,29.0887,75.2268,7,17.0,8.0
894,8.1407,97.9969,1,24.0,9.0
895,35.4703,127.8579,5,16.0,9.0
896,35.4067,82.9815,2,15.0,7.0
897,50.1971,79.6495,4,29.0,9.0
898,32.9729,132.9794,6,21.0,7.0
899,9.4851,89.4611,3,25.0,6.0
